,DEPT,TVD,Incl,Azim Grid,Azim True,VSEC,AHD,NS,EW,DLS,Northing,Easting,Well
176,549.402,547.6967,11.61946524,215.4206417,217.2406417,20.18203209,25.13101604,-29.68534759,-11.94262032,1.357540107,5157511.265,691807.4674,Hebron 9301
177,549.5544,547.846,11.63080214,215.4090374,217.2290374,20.20695187,25.16347594,-29.71197861,-11.96106952,1.36368984,5157511.238,691807.4489,Hebron 9301
178,549.7068,547.9952,11.64213904,215.3974332,217.2174332,20.23187166,25.19593583,-29.73860963,-11.97951872,1.369839572,5157511.211,691807.4305,Hebron 9301
179,549.8592,548.1445,11.65347594,215.3858289,217.2058289,20.25679144,25.22839572,-29.76524064,-11.99796791,1.375989305,5157511.185,691807.412,Hebron 9301
180,550.0116,548.2938,11.66481283,215.3742246,217.1942246,20.28171123,25.26085561,-29.79187166,-12.01641711,1.382139037,5157511.158,691807.3936,Hebron 9301
181,550.164,548.443,11.67614973,215.3626203,217.1826203,20.30663102,25.29331551,-29.81850267,-12.03486631,1.38828877,5157511.131,691807.3751,Hebron 9301
182,550.3164,548.5923,11.68748663,215.351016,217.171016,20.3315508,25.3257754,-29.84513369,-12.05331551,1.394438503,5157511.105,691807.3567,Hebron 9301
183,550.4688,548.7415,11.69882353,215.3394118,217.1594118,20.35647059,25.35823529,-29.87176471,-12.07176471,1.400588235,5157511.078,691807.3382,Hebron 9301
184,550.6212,548.8907,11.71016043,215.3278075,217.1478075,20.38139037,25.39069519,-29.89839572,-12.0902139,1.406737968,5157511.052,691807.3198,Hebron 9301
185,550.7736,549.04,11.72149733,215.3162032,217.1362032,20.40631016,25.42315508,-29.92502674,-12.1086631,1.412887701,5157511.025,691807.3013,Hebron 9301
186,550.926,549.1892,11.73283422,215.3045989,217.1245989,20.43122995,25.45561497,-29.95165775,-12.1271123,1.419037433,5157510.998,691807.2829,Hebron 9301
187,551.0784,549.3384,11.74417112,215.2929947,217.1129947,20.45614973,25.48807487,-29.97828877,-12.1455615,1.425187166,5157510.972,691807.2644,Hebron 9301
188,551.2308,549.4876,11.75550802,215.2813904,217.1013904,20.48106952,25.52053476,-30.00491979,-12.1640107,1.431336898,5157510.945,691807.246,Hebron 9301
189,551.3832,549.6368,11.76684492,215.2697861,217.0897861,20.5059893,25.55299465,-30.0315508,-12.18245989,1.437486631,5157510.918,691807.2275,Hebron 9301
190,551.5356,549.786,11.77818182,215.2581818,217.0781818,20.53090909,25.58545455,-30.05818182,-12.20090909,1.443636364,5157510.892,691807.2091,Hebron 9301
191,551.688,549.9352,11.78951872,215.2465775,217.0665775,20.55582888,25.61791444,-30.08481283,-12.21935829,1.449786096,5157510.865,691807.1906,Hebron 9301
192,551.8404,550.0844,11.80085561,215.2349733,217.0549733,20.58074866,25.65037433,-30.11144385,-12.23780749,1.455935829,5157510.839,691807.1722,Hebron 9301
193,551.9928,550.2336,11.81219251,215.223369,217.043369,20.60566845,25.68283422,-30.13807487,-12.25625668,1.462085561,5157510.812,691807.1537,Hebron 9301
194,552.1452,550.3828,11.82352941,215.2117647,217.0317647,20.63058824,25.71529412,-30.16470588,-12.27470588,1.468235294,5157510.785,691807.1353,Hebron 9301
195,552.2976,550.5319,11.83486631,215.2001604,217.0201604,20.65550802,25.74775401,-30.1913369,-12.29315508,1.474385027,5157510.759,691807.1168,Hebron 9301
196,552.45,550.6811,11.84620321,215.1885561,217.0085561,20.68042781,25.7802139,-30.21796791,-12.31160428,1.480534759,5157510.732,691807.0984,Hebron 9301
197,552.6024,550.8302,11.85754011,215.1769519,216.9969519,20.70534759,25.8126738,-30.24459893,-12.33005348,1.486684492,5157510.705,691807.0799,Hebron 9301
198,552.7548,550.9794,11.86887701,215.1653476,216.9853476,20.73026738,25.84513369,-30.27122995,-12.34850267,1.492834225,5157510.679,691807.0615,Hebron 9301
199,552.9072,551.1285,11.8802139,215.1537433,216.9737433,20.75518717,25.87759358,-30.29786096,-12.36695187,1.498983957,5157510.652,691807.043,Hebron 9301
200,553.0596,551.2777,11.8915508,215.142139,216.962139,20.78010695,25.91005348,-30.32449198,-12.38540107,1.50513369,5157510.626,691807.0246,Hebron 9301
201,553.212,551.4268,11.9028877,215.1305348,216.9505348,20.80502674,25.94251337,-30.35112299,-12.40385027,1.511283422,5157510.599,691807.0061,Hebron 9301
202,553.3644,551.5759,11.9142246,215.1189305,216.9389305,20.82994652,25.97497326,-30.37775401,-12.42229947,1.517433155,5157510.572,691806.9877,Hebron 9301
203,553.5168,551.7251,11.9255615,215.1073262,216.9273262,20.85486631,26.00743316,-30.40438503,-12.44074866,1.523582888,5157510.546,691806.9693,Hebron 9301
204,553.6692,551.8742,11.9368984,215.0957219,216.9157219,20.8797861,26.03989305,-30.43101604,-12.45919786,1.52973262,5157510.519,691806.9508,Hebron 9301
205,553.8216,552.0233,11.94823529,215.0841176,216.9041176,20.90470588,26.07235294,-30.45764706,-12.47764706,1.535882353,5157510.492,691806.9324,Hebron 9301
206,553.974,552.1724,11.95957219,215.0725134,216.8925134,20.92962567,26.10481283,-30.48427807,-12.49609626,1.542032086,5157510.466,691806.9139,Hebron 9301
207,554.1264,552.3215,11.97090909,215.0609091,216.8809091,20.95454545,26.13727273,-30.51090909,-12.51454545,1.548181818,5157510.439,691806.8955,Hebron 9301
208,554.2788,552.4706,11.98224599,215.0493048,216.8693048,20.97946524,26.16973262,-30.53754011,-12.53299465,1.554331551,5157510.412,691806.877,Hebron 9301
209,554.4312,552.6196,11.99358289,215.0377005,216.8577005,21.00438503,26.20219251,-30.56417112,-12.55144385,1.560481283,5157510.386,691806.8586,Hebron 9301
210,554.5836,552.7687,12.00491979,215.0260963,216.8460963,21.02930481,26.23465241,-30.59080214,-12.56989305,1.566631016,5157510.359,691806.8401,Hebron 9301
211,554.736,552.9178,12.01625668,215.014492,216.834492,21.0542246,26.2671123,-30.61743316,-12.58834225,1.572780749,5157510.333,691806.8217,Hebron 9301
212,554.8884,553.0668,12.02759358,215.0028877,216.8228877,21.07914439,26.29957219,-30.64406417,-12.60679144,1.578930481,5157510.306,691806.8032,Hebron 9301
213,555.0408,553.2159,12.03893048,214.9912834,216.8112834,21.10406417,26.33203209,-30.67069519,-12.62524064,1.585080214,5157510.279,691806.7848,Hebron 9301
214,555.1932,553.3649,12.05026738,214.9796791,216.7996791,21.12898396,26.36449198,-30.6973262,-12.64368984,1.591229947,5157510.253,691806.7663,Hebron 9301
215,555.3456,553.514,12.06160428,214.9680749,216.7880749,21.15390374,26.39695187,-30.72395722,-12.66213904,1.597379679,5157510.226,691806.7479,Hebron 9301
216,555.498,553.663,12.07294118,214.9564706,216.7764706,21.17882353,26.42941176,-30.75058824,-12.68058824,1.603529412,5157510.199,691806.7294,Hebron 9301
217,555.6504,553.8121,12.08427807,214.9448663,216.7648663,21.20374332,26.46187166,-30.77721925,-12.69903743,1.609679144,5157510.173,691806.711,Hebron 9301
218,555.8028,553.9611,12.09561497,214.933262,216.753262,21.2286631,26.49433155,-30.80385027,-12.71748663,1.615828877,5157510.146,691806.6925,Hebron 9301
219,555.9552,554.1101,12.10695187,214.9216578,216.7416578,21.25358289,26.52679144,-30.83048128,-12.73593583,1.62197861,5157510.12,691806.6741,Hebron 9301
220,556.1076,554.2591,12.11828877,214.9100535,216.7300535,21.27850267,26.55925134,-30.8571123,-12.75438503,1.628128342,5157510.093,691806.6556,Hebron 9301
221,556.26,554.4081,12.12962567,214.8984492,216.7184492,21.30342246,26.59171123,-30.88374332,-12.77283422,1.634278075,5157510.066,691806.6372,Hebron 9301
222,556.4124,554.5571,12.14096257,214.8868449,216.7068449,21.32834225,26.62417112,-30.91037433,-12.79128342,1.640427807,5157510.04,691806.6187,Hebron 9301
223,556.5648,554.7061,12.15229947,214.8752406,216.6952406,21.35326203,26.65663102,-30.93700535,-12.80973262,1.64657754,5157510.013,691806.6003,Hebron 9301
224,556.7172,554.8551,12.16363636,214.8636364,216.6836364,21.37818182,26.68909091,-30.96363636,-12.82818182,1.652727273,5157509.986,691806.5818,Hebron 9301
225,556.8696,555.0041,12.17497326,214.8520321,216.6720321,21.4031016,26.7215508,-30.99026738,-12.84663102,1.658877005,5157509.96,691806.5634,Hebron 9301
226,557.022,555.1531,12.18631016,214.8404278,216.6604278,21.42802139,26.7540107,-31.0168984,-12.86508021,1.665026738,5157509.933,691806.5449,Hebron 9301
227,557.1744,555.302,12.19764706,214.8288235,216.6488235,21.45294118,26.78647059,-31.04352941,-12.88352941,1.671176471,5157509.906,691806.5265,Hebron 9301
228,557.3268,555.451,12.20898396,214.8172193,216.6372193,21.47786096,26.81893048,-31.07016043,-12.90197861,1.677326203,5157509.88,691806.508,Hebron 9301
229,557.4792,555.5999,12.22032086,214.805615,216.625615,21.50278075,26.85139037,-31.09679144,-12.92042781,1.683475936,5157509.853,691806.4896,Hebron 9301
230,557.6316,555.7489,12.23165775,214.7940107,216.6140107,21.52770053,26.88385027,-31.12342246,-12.93887701,1.689625668,5157509.827,691806.4711,Hebron 9301
231,557.784,555.8978,12.24299465,214.7824064,216.6024064,21.55262032,26.91631016,-31.15005348,-12.9573262,1.695775401,5157509.8,691806.4527,Hebron 9301
232,557.9364,556.0468,12.25433155,214.7708021,216.5908021,21.57754011,26.94877005,-31.17668449,-12.9757754,1.701925134,5157509.773,691806.4342,Hebron 9301
233,558.0888,556.1957,12.26566845,214.7591979,216.5791979,21.60245989,26.98122995,-31.20331551,-12.9942246,1.708074866,5157509.747,691806.4158,Hebron 9301
234,558.2412,556.3446,12.27700535,214.7475936,216.5675936,21.62737968,27.01368984,-31.22994652,-13.0126738,1.714224599,5157509.72,691806.3973,Hebron 9301
235,558.3936,556.4935,12.28834225,214.7359893,216.5559893,21.65229947,27.04614973,-31.25657754,-13.03112299,1.720374332,5157509.693,691806.3789,Hebron 9301
236,558.546,556.6424,12.29967914,214.724385,216.544385,21.67721925,27.07860963,-31.28320856,-13.04957219,1.726524064,5157509.667,691806.3604,Hebron 9301
237,558.6984,556.7913,12.31101604,214.7127807,216.5327807,21.70213904,27.11106952,-31.30983957,-13.06802139,1.732673797,5157509.64,691806.342,Hebron 9301
238,558.8508,556.9402,12.32235294,214.7011765,216.5211765,21.72705882,27.14352941,-31.33647059,-13.08647059,1.738823529,5157509.614,691806.3235,Hebron 9301
239,559.0032,557.0891,12.33368984,214.6895722,216.5095722,21.75197861,27.1759893,-31.3631016,-13.10491979,1.744973262,5157509.587,691806.3051,Hebron 9301
240,559.1556,557.238,12.34502674,214.6779679,216.4979679,21.7768984,27.2084492,-31.38973262,-13.12336898,1.751122995,5157509.56,691806.2866,Hebron 9301
241,559.308,557.3869,12.35636364,214.6663636,216.4863636,21.80181818,27.24090909,-31.41636364,-13.14181818,1.757272727,5157509.534,691806.2682,Hebron 9301
242,559.4604,557.5358,12.36770053,214.6547594,216.4747594,21.82673797,27.27336898,-31.44299465,-13.16026738,1.76342246,5157509.507,691806.2497,Hebron 9301
243,559.6128,557.6846,12.37903743,214.6431551,216.4631551,21.85165775,27.30582888,-31.46962567,-13.17871658,1.769572193,5157509.48,691806.2313,Hebron 9301
244,559.7652,557.8335,12.39037433,214.6315508,216.4515508,21.87657754,27.33828877,-31.49625668,-13.19716578,1.775721925,5157509.454,691806.2128,Hebron 9301
245,559.9176,557.9823,12.40171123,214.6199465,216.4399465,21.90149733,27.37074866,-31.5228877,-13.21561497,1.781871658,5157509.427,691806.1944,Hebron 9301
246,560.07,558.1312,12.41304813,214.6083422,216.4283422,21.92641711,27.40320856,-31.54951872,-13.23406417,1.78802139,5157509.4,691806.1759,Hebron 9301
247,560.2224,558.28,12.42438503,214.596738,216.416738,21.9513369,27.43566845,-31.57614973,-13.25251337,1.794171123,5157509.374,691806.1575,Hebron 9301
248,560.3748,558.4289,12.43572193,214.5851337,216.4051337,21.97625668,27.46812834,-31.60278075,-13.27096257,1.800320856,5157509.347,691806.139,Hebron 9301
249,560.5272,558.5777,12.44705882,214.5735294,216.3935294,22.00117647,27.50058824,-31.62941176,-13.28941176,1.806470588,5157509.321,691806.1206,Hebron 9301
250,560.6796,558.7265,12.45839572,214.5619251,216.3819251,22.02609626,27.53304813,-31.65604278,-13.30786096,1.812620321,5157509.294,691806.1021,Hebron 9301
251,560.832,558.8753,12.46973262,214.5503209,216.3703209,22.05101604,27.56550802,-31.6826738,-13.32631016,1.818770053,5157509.267,691806.0837,Hebron 9301
252,560.9844,559.0241,12.48106952,214.5387166,216.3587166,22.07593583,27.59796791,-31.70930481,-13.34475936,1.824919786,5157509.241,691806.0652,Hebron 9301
253,561.1368,559.1729,12.49240642,214.5271123,216.3471123,22.10085561,27.63042781,-31.73593583,-13.36320856,1.831069519,5157509.214,691806.0468,Hebron 9301
254,561.2892,559.3217,12.50374332,214.515508,216.335508,22.1257754,27.6628877,-31.76256684,-13.38165775,1.837219251,5157509.187,691806.0283,Hebron 9301
255,561.4416,559.4705,12.51508021,214.5039037,216.3239037,22.15069519,27.69534759,-31.78919786,-13.40010695,1.843368984,5157509.161,691806.0099,Hebron 9301
256,561.594,559.6193,12.52641711,214.4922995,216.3122995,22.17561497,27.72780749,-31.81582888,-13.41855615,1.849518717,5157509.134,691805.9914,Hebron 9301
257,561.7464,559.7681,12.53775401,214.4806952,216.3006952,22.20053476,27.76026738,-31.84245989,-13.43700535,1.855668449,5157509.108,691805.973,Hebron 9301
258,561.8988,559.9168,12.54909091,214.4690909,216.2890909,22.22545455,27.79272727,-31.86909091,-13.45545455,1.861818182,5157509.081,691805.9545,Hebron 9301
259,562.0512,560.0656,12.56042781,214.4574866,216.2774866,22.25037433,27.82518717,-31.89572193,-13.47390374,1.867967914,5157509.054,691805.9361,Hebron 9301
260,562.2036,560.2144,12.57176471,214.4458824,216.2658824,22.27529412,27.85764706,-31.92235294,-13.49235294,1.874117647,5157509.028,691805.9176,Hebron 9301
261,562.356,560.3631,12.5831016,214.4342781,216.2542781,22.3002139,27.89010695,-31.94898396,-13.51080214,1.88026738,5157509.001,691805.8992,Hebron 9301
262,562.5084,560.5118,12.5944385,214.4226738,216.2426738,22.32513369,27.92256684,-31.97561497,-13.52925134,1.886417112,5157508.974,691805.8807,Hebron 9301
263,562.6608,560.6606,12.6057754,214.4110695,216.2310695,22.35005348,27.95502674,-32.00224599,-13.54770053,1.892566845,5157508.948,691805.8623,Hebron 9301
264,562.8132,560.8093,12.6171123,214.3994652,216.2194652,22.37497326,27.98748663,-32.02887701,-13.56614973,1.898716578,5157508.921,691805.8439,Hebron 9301
265,562.9656,560.958,12.6284492,214.387861,216.207861,22.39989305,28.01994652,-32.05550802,-13.58459893,1.90486631,5157508.894,691805.8254,Hebron 9301
266,563.118,561.1068,12.6397861,214.3762567,216.1962567,22.42481283,28.05240642,-32.08213904,-13.60304813,1.911016043,5157508.868,691805.807,Hebron 9301
267,563.4228,561.4042,12.65112299,214.3646524,216.1846524,22.44973262,28.08486631,-32.10877005,-13.62149733,1.917165775,5157508.841,691805.7885,Hebron 9301
268,563.5752,561.5529,12.66245989,214.3530481,216.1730481,22.47465241,28.1173262,-32.13540107,-13.63994652,1.923315508,5157508.815,691805.7701,Hebron 9301
269,563.7276,561.7015,12.67379679,214.3414439,216.1614439,22.49957219,28.1497861,-32.16203209,-13.65839572,1.929465241,5157508.788,691805.7516,Hebron 9301
270,563.88,561.8502,12.68513369,214.3298396,216.1498396,22.52449198,28.18224599,-32.1886631,-13.67684492,1.935614973,5157508.761,691805.7332,Hebron 9301
271,564.0324,561.9989,12.69647059,214.3182353,216.1382353,22.54941176,28.21470588,-32.21529412,-13.69529412,1.941764706,5157508.735,691805.7147,Hebron 9301
272,564.1848,562.1476,12.70780749,214.306631,216.126631,22.57433155,28.24716578,-32.24192513,-13.71374332,1.947914439,5157508.708,691805.6963,Hebron 9301
273,564.3372,562.2962,12.71914439,214.2950267,216.1150267,22.59925134,28.27962567,-32.26855615,-13.73219251,1.954064171,5157508.681,691805.6778,Hebron 9301
274,564.4896,562.4449,12.73048128,214.2834225,216.1034225,22.62417112,28.31208556,-32.29518717,-13.75064171,1.960213904,5157508.655,691805.6594,Hebron 9301
275,564.642,562.5935,12.74181818,214.2718182,216.0918182,22.64909091,28.34454545,-32.32181818,-13.76909091,1.966363636,5157508.628,691805.6409,Hebron 9301
276,564.7944,562.7422,12.75315508,214.2602139,216.0802139,22.6740107,28.37700535,-32.3484492,-13.78754011,1.972513369,5157508.602,691805.6225,Hebron 9301
277,564.9468,562.8908,12.76449198,214.2486096,216.0686096,22.69893048,28.40946524,-32.37508021,-13.8059893,1.978663102,5157508.575,691805.604,Hebron 9301
278,565.0992,563.0395,12.77582888,214.2370053,216.0570053,22.72385027,28.44192513,-32.40171123,-13.8244385,1.984812834,5157508.548,691805.5856,Hebron 9301
279,565.2516,563.1881,12.78716578,214.2254011,216.0454011,22.74877005,28.47438503,-32.42834225,-13.8428877,1.990962567,5157508.522,691805.5671,Hebron 9301
280,565.404,563.3367,12.79850267,214.2137968,216.0337968,22.77368984,28.50684492,-32.45497326,-13.8613369,1.997112299,5157508.495,691805.5487,Hebron 9301
281,565.5564,563.4853,12.80983957,214.2021925,216.0221925,22.79860963,28.53930481,-32.48160428,-13.8797861,2.003262032,5157508.468,691805.5302,Hebron 9301
282,565.7088,563.6339,12.82117647,214.1905882,216.0105882,22.82352941,28.57176471,-32.50823529,-13.89823529,2.009411765,5157508.442,691805.5118,Hebron 9301
283,565.8612,563.7825,12.83251337,214.178984,215.998984,22.8484492,28.6042246,-32.53486631,-13.91668449,2.015561497,5157508.415,691805.4933,Hebron 9301
284,566.0136,563.9311,12.84385027,214.1673797,215.9873797,22.87336898,28.63668449,-32.56149733,-13.93513369,2.02171123,5157508.389,691805.4749,Hebron 9301
285,566.166,564.0797,12.85518717,214.1557754,215.9757754,22.89828877,28.66914439,-32.58812834,-13.95358289,2.027860963,5157508.362,691805.4564,Hebron 9301
286,566.3184,564.2282,12.86652406,214.1441711,215.9641711,22.92320856,28.70160428,-32.61475936,-13.97203209,2.034010695,5157508.335,691805.438,Hebron 9301
287,566.4708,564.3768,12.87786096,214.1325668,215.9525668,22.94812834,28.73406417,-32.64139037,-13.99048128,2.040160428,5157508.309,691805.4195,Hebron 9301
288,566.6232,564.5254,12.88919786,214.1209626,215.9409626,22.97304813,28.76652406,-32.66802139,-14.00893048,2.04631016,5157508.282,691805.4011,Hebron 9301
289,566.7756,564.6739,12.90053476,214.1093583,215.9293583,22.99796791,28.79898396,-32.69465241,-14.02737968,2.052459893,5157508.255,691805.3826,Hebron 9301
290,566.928,564.8225,12.91187166,214.097754,215.917754,23.0228877,28.83144385,-32.72128342,-14.04582888,2.058609626,5157508.229,691805.3642,Hebron 9301
291,567.0804,564.971,12.92320856,214.0861497,215.9061497,23.04780749,28.86390374,-32.74791444,-14.06427807,2.064759358,5157508.202,691805.3457,Hebron 9301
292,567.2328,565.1196,12.93454545,214.0745455,215.8945455,23.07272727,28.89636364,-32.77454545,-14.08272727,2.070909091,5157508.175,691805.3273,Hebron 9301
293,567.3852,565.2681,12.94588235,214.0629412,215.8829412,23.09764706,28.92882353,-32.80117647,-14.10117647,2.077058824,5157508.149,691805.3088,Hebron 9301
294,567.5376,565.4166,12.95721925,214.0513369,215.8713369,23.12256684,28.96128342,-32.82780749,-14.11962567,2.083208556,5157508.122,691805.2904,Hebron 9301
295,567.69,565.5651,12.96855615,214.0397326,215.8597326,23.14748663,28.99374332,-32.8544385,-14.13807487,2.089358289,5157508.096,691805.2719,Hebron 9301
296,567.8424,565.7136,12.97989305,214.0281283,215.8481283,23.17240642,29.02620321,-32.88106952,-14.15652406,2.095508021,5157508.069,691805.2535,Hebron 9301
297,567.9948,565.8621,12.99122995,214.0165241,215.8365241,23.1973262,29.0586631,-32.90770053,-14.17497326,2.101657754,5157508.042,691805.235,Hebron 9301
298,568.1472,566.0106,13.00256684,214.0049198,215.8249198,23.22224599,29.09112299,-32.93433155,-14.19342246,2.107807487,5157508.016,691805.2166,Hebron 9301
299,568.2996,566.1591,13.01390374,213.9933155,215.8133155,23.24716578,29.12358289,-32.96096257,-14.21187166,2.113957219,5157507.989,691805.1981,Hebron 9301
300,568.452,566.3076,13.02524064,213.9817112,215.8017112,23.27208556,29.15604278,-32.98759358,-14.23032086,2.120106952,5157507.962,691805.1797,Hebron 9301
301,568.6044,566.4561,13.03657754,213.970107,215.790107,23.29700535,29.18850267,-33.0142246,-14.24877005,2.126256684,5157507.936,691805.1612,Hebron 9301
302,568.7568,566.6045,13.04791444,213.9585027,215.7785027,23.32192513,29.22096257,-33.04085561,-14.26721925,2.132406417,5157507.909,691805.1428,Hebron 9301
303,568.9092,566.753,13.05925134,213.9468984,215.7668984,23.34684492,29.25342246,-33.06748663,-14.28566845,2.13855615,5157507.883,691805.1243,Hebron 9301
304,569.0616,566.9015,13.07058824,213.9352941,215.7552941,23.37176471,29.28588235,-33.09411765,-14.30411765,2.144705882,5157507.856,691805.1059,Hebron 9301
